sample_id,repository,bug_id,commit,id,file,function,loc,complexity,max_nesting,num_args,num_returns,num_calls,file_imports,caller_count,callee_count,dependency_count,degree,betweenness,pagerank,label
luigi_11_bf8b5cba573d_test/contrib/dataproc_test.py_test_8_create_cluster_image_version_0,luigi,11,bf8b5cba573d5d6cd11f7f10a03b458aeaf955c1,test/contrib/dataproc_test.py:test_8_create_cluster_image_version,test/contrib/dataproc_test.py,test_8_create_cluster_image_version,8,1,0,1,0,2,9,0,0,0,1,0.0,0.0002048157924763891,0
luigi_12_c3119757c9ad_luigi/contrib/hdfs/clients.py_get_autoconfig_client_1,luigi,12,c3119757c9ad4141fb446554109fa09cbd31173c,luigi/contrib/hdfs/clients.py:get_autoconfig_client,luigi/contrib/hdfs/clients.py,get_autoconfig_client,15,5,1,0,4,8,6,1,0,0,2,0.0,0.0004723306763607972,1
luigi_12_c3119757c9ad_test/scheduler_test.py_test_scheduler_with_config_0,luigi,12,c3119757c9ad4141fb446554109fa09cbd31173c,test/scheduler_test.py:test_scheduler_with_config,test/scheduler_test.py,test_scheduler_with_config,10,1,0,1,0,6,8,0,0,0,1,0.0,0.0002213568557242465,0
luigi_12_c3119757c9ad_luigi/parameter.py_parse_0,luigi,12,c3119757c9ad4141fb446554109fa09cbd31173c,luigi/parameter.py:parse,luigi/parameter.py,parse,5,1,0,2,1,1,17,2,2,0,5,0.0,0.0006964414286080109,0
luigi_12_c3119757c9ad_test/webhdfs_minicluster.py__get_namenode_port_0,luigi,12,c3119757c9ad4141fb446554109fa09cbd31173c,test/webhdfs_minicluster.py:_get_namenode_port,test/webhdfs_minicluster.py,_get_namenode_port,12,4,3,1,1,9,6,0,0,0,1,0.0,0.00023271243352017103,0
luigi_13_3c90bcdac63d_luigi/file.py_move_1,luigi,13,3c90bcdac63d978dbdaeae408420e22b963c9863,luigi/file.py:move,luigi/file.py,move,2,1,0,3,0,1,8,2,2,0,5,0.0,0.0004597176937003161,1
luigi_13_3c90bcdac63d_test/decorator_test.py_test_requires_0,luigi,13,3c90bcdac63d978dbdaeae408420e22b963c9863,test/decorator_test.py:test_requires,test/decorator_test.py,test_requires,5,1,0,1,0,5,10,0,1,0,2,0.0,0.00020799915222268267,0
luigi_13_3c90bcdac63d_luigi/date_interval.py___gt___0,luigi,13,3c90bcdac63d978dbdaeae408420e22b963c9863,luigi/date_interval.py:__gt__,luigi/date_interval.py,__gt__,4,2,1,2,1,3,4,0,0,0,1,0.0,0.00021447040453068304,0
luigi_13_3c90bcdac63d_luigi/date_interval.py_from_date_0,luigi,13,3c90bcdac63d978dbdaeae408420e22b963c9863,luigi/date_interval.py:from_date,luigi/date_interval.py,from_date,5,1,0,2,0,0,4,2,0,0,3,0.0,0.0005737744241265247,0
luigi_14_f7219c381210_luigi/scheduler.py_can_disable_1,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/scheduler.py:can_disable,luigi/scheduler.py,can_disable,3,1,0,1,1,0,17,1,0,0,2,0.0,0.00036842880322333216,1
luigi_14_f7219c381210_luigi/scheduler.py_set_status_1,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/scheduler.py:set_status,luigi/scheduler.py,set_status,37,10,3,4,2,10,17,5,4,0,10,0.0,0.000751398879703366,1
luigi_14_f7219c381210_luigi/scheduler.py_has_excessive_failures_1,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/scheduler.py:has_excessive_failures,luigi/scheduler.py,has_excessive_failures,11,4,2,1,3,2,17,1,1,0,3,0.0,0.00036842880322333216,1
luigi_14_f7219c381210_luigi/parameter.py_parse_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/parameter.py:parse,luigi/parameter.py,parse,23,3,1,2,2,4,17,2,2,0,5,0.0,0.0007028467269087235,0
luigi_14_f7219c381210_luigi/contrib/gcs.py___init___0,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/contrib/gcs.py:__init__,luigi/contrib/gcs.py,__init__,12,3,1,5,0,4,16,0,0,0,1,0.0,0.00021079322320874822,0
luigi_14_f7219c381210_luigi/contrib/hadoop.py_requires_hadoop_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/contrib/hadoop.py:requires_hadoop,luigi/contrib/hadoop.py,requires_hadoop,2,1,0,1,1,1,31,2,0,0,3,0.0,0.0004596961667063238,0
luigi_14_f7219c381210_test/postgres_test.py_test_bulk_complete_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,test/postgres_test.py:test_bulk_complete,test/postgres_test.py,test_bulk_complete,18,1,0,2,0,21,7,0,1,0,2,0.0,0.00021881004501699412,0
luigi_14_f7219c381210_test/worker_test.py_test_allow_reschedule_with_many_missing_deps_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,test/worker_test.py:test_allow_reschedule_with_many_missing_deps,test/worker_test.py,test_allow_reschedule_with_many_missing_deps,34,1,0,1,3,15,21,0,2,0,3,0.0,0.00020718939957345265,0
luigi_14_f7219c381210_luigi/configuration.py_getboolean_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/configuration.py:getboolean,luigi/configuration.py,getboolean,2,1,0,4,1,1,5,0,1,0,2,0.0,0.00022649884931993155,0
luigi_14_f7219c381210_test/simulate_test.py_test_output_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,test/simulate_test.py:test_output,test/simulate_test.py,test_output,15,2,1,1,0,13,6,0,3,0,4,0.0,0.00021632984077006804,0
luigi_14_f7219c381210_luigi/contrib/dataproc.py_run_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,luigi/contrib/dataproc.py:run,luigi/contrib/dataproc.py,run,5,3,0,1,0,4,8,0,4,0,5,0.0,0.00021632984077006804,0
luigi_14_f7219c381210_test/contrib/hdfs/webhdfs_client_test.py_run_0,luigi,14,f7219c38121098d464011a094156d99b5b320362,test/contrib/hdfs/webhdfs_client_test.py:run,test/contrib/hdfs/webhdfs_client_test.py,run,5,1,0,2,0,5,5,0,0,0,1,0.0,0.00024857249598010694,0
luigi_15_a822f55d4d7c_luigi/scheduler.py_get_necessary_tasks_1,luigi,15,a822f55d4d7c5adf5b9e3b64f23189d8305e9bf9,luigi/scheduler.py:get_necessary_tasks,luigi/scheduler.py,get_necessary_tasks,8,3,2,1,1,5,17,1,2,0,4,0.0,0.0002538694644276953,1
luigi_15_a822f55d4d7c_test/contrib/hadoop_test.py_test_create_packages_archive_package_0,luigi,15,a822f55d4d7c5adf5b9e3b64f23189d8305e9bf9,test/contrib/hadoop_test.py:test_create_packages_archive_package,test/contrib/hadoop_test.py,test_create_packages_archive_package,4,1,0,2,0,3,15,0,1,0,2,0.0,0.00021153810784498356,0
luigi_15_a822f55d4d7c_test/contrib/test_ssh.py_test_get_0,luigi,15,a822f55d4d7c5adf5b9e3b64f23189d8305e9bf9,test/contrib/test_ssh.py:test_get,test/contrib/test_ssh.py,test_get,7,1,0,1,0,6,9,0,0,0,1,0.0,0.0002162314419564584,0
luigi_15_a822f55d4d7c_test/server_test.py_test_save_state_0,luigi,15,a822f55d4d7c5adf5b9e3b64f23189d8305e9bf9,test/server_test.py:test_save_state,test/server_test.py,test_save_state,8,1,0,1,0,8,18,0,2,0,3,0.0,0.000214380092168541,0
luigi_16_e38392a1381d_luigi/scheduler.py_prune_1,luigi,16,e38392a1381dd8daee0f180f0ac7f651edb88e0c,luigi/scheduler.py:prune,luigi/scheduler.py,prune,26,6,2,1,0,15,17,7,10,0,18,0.0,0.0005640916849148616,1
luigi_16_e38392a1381d_test/instance_test.py_test_dep_0,luigi,16,e38392a1381dd8daee0f180f0ac7f651edb88e0c,test/instance_test.py:test_dep,test/instance_test.py,test_dep,22,1,0,1,1,9,5,0,0,0,1,0.0,0.00023786774243498098,0
luigi_16_e38392a1381d_luigi/contrib/hadoop_jar.py_jar_0,luigi,16,e38392a1381dd8daee0f180f0ac7f651edb88e0c,luigi/contrib/hadoop_jar.py:jar,luigi/contrib/hadoop_jar.py,jar,5,1,0,1,1,0,6,1,0,0,2,0.0,0.00030838261807983883,0
luigi_16_e38392a1381d_test/parameter_test.py_test_nonpositional_param_0,luigi,16,e38392a1381dd8daee0f180f0ac7f651edb88e0c,test/parameter_test.py:test_nonpositional_param,test/parameter_test.py,test_nonpositional_param,9,1,0,1,0,4,13,0,0,0,1,0.0,0.00022566206056465806,0
luigi_17_c39922350cba_luigi/interface.py_create_local_scheduler_1,luigi,17,c39922350cba3a93c96c2ed223283bf8cf315a7d,luigi/interface.py:create_local_scheduler,luigi/interface.py,create_local_scheduler,2,1,0,1,1,1,16,1,0,0,2,0.0,0.0003847710844835099,1
luigi_17_c39922350cba_test/contrib/esindex_test.py_setUpClass_0,luigi,17,c39922350cba3a93c96c2ed223283bf8cf315a7d,test/contrib/esindex_test.py:setUpClass,test/contrib/esindex_test.py,setUpClass,2,1,0,1,0,1,8,0,0,0,1,0.0,0.00023197015288966647,0
luigi_17_c39922350cba_luigi/contrib/spark.py_archives_0,luigi,17,c39922350cba3a93c96c2ed223283bf8cf315a7d,luigi/contrib/spark.py:archives,luigi/contrib/spark.py,archives,2,1,0,1,1,3,16,0,1,0,2,0.0,0.00022914186633940693,0
luigi_17_c39922350cba_examples/foo.py_run_0,luigi,17,c39922350cba3a93c96c2ed223283bf8cf315a7d,examples/foo.py:run,examples/foo.py,run,2,1,0,1,0,1,5,0,1,0,2,0.0,0.00025595034991345944,0
luigi_18_6cffbf438d02_luigi/scheduler.py_set_status_1,luigi,18,6cffbf438d023441f7f42c2019a51c62eecd9018,luigi/scheduler.py:set_status,luigi/scheduler.py,set_status,35,9,3,4,2,9,17,5,4,0,10,0.0,0.000780183245596938,1
luigi_18_6cffbf438d02_luigi/util.py_task_wraps_0,luigi,18,6cffbf438d023441f7f42c2019a51c62eecd9018,luigi/util.py:task_wraps,luigi/util.py,task_wraps,7,1,0,1,1,1,7,2,0,0,3,0.0,0.000711067967258005,0
luigi_18_6cffbf438d02_test/parameter_test.py_test_use_config_class_with_configuration_0,luigi,18,6cffbf438d023441f7f42c2019a51c62eecd9018,test/parameter_test.py:test_use_config_class_with_configuration,test/parameter_test.py,test_use_config_class_with_configuration,5,1,0,1,0,8,12,0,0,0,1,0.0,0.00024546292973545817,0
luigi_18_6cffbf438d02_test/cmdline_test.py_test_direct_python_help_class_0,luigi,18,6cffbf438d023441f7f42c2019a51c62eecd9018,test/cmdline_test.py:test_direct_python_help_class,test/cmdline_test.py,test_direct_python_help_class,4,1,0,1,0,5,10,0,1,0,2,0.0,0.0002490382287631729,0
luigi_19_3d2f75224c76_luigi/scheduler.py_set_status_1,luigi,19,3d2f75224c7649402927a5ef57558d8c3717cd94,luigi/scheduler.py:set_status,luigi/scheduler.py,set_status,35,9,3,4,2,9,17,5,4,0,10,0.0,0.0007809498827656747,1
luigi_19_3d2f75224c76_luigi/contrib/webhdfs.py___init___0,luigi,19,3d2f75224c7649402927a5ef57558d8c3717cd94,luigi/contrib/webhdfs.py:__init__,luigi/contrib/webhdfs.py,__init__,4,1,0,3,0,0,8,0,1,0,2,0.0,0.00026450542056704143,0
luigi_19_3d2f75224c76_luigi/task_history.py_task_finished_0,luigi,19,3d2f75224c7649402927a5ef57558d8c3717cd94,luigi/task_history.py:task_finished,luigi/task_history.py,task_finished,2,1,0,3,0,0,3,0,0,0,1,0.0,0.00026644419607724565,0
luigi_19_3d2f75224c76_luigi/contrib/hive.py_table_location_0,luigi,19,3d2f75224c7649402927a5ef57558d8c3717cd94,luigi/contrib/hive.py:table_location,luigi/contrib/hive.py,table_location,10,4,2,4,1,6,15,1,2,0,4,0.0,0.00046815998412944124,0
luigi_2_baa54c9f4f80_luigi/contrib/beam_dataflow.py___init___1,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,luigi/contrib/beam_dataflow.py:__init__,luigi/contrib/beam_dataflow.py,__init__,3,2,1,1,0,2,10,0,0,0,1,0.0,0.00014761558663613236,1
luigi_2_baa54c9f4f80_luigi/contrib/beam_dataflow.py_get_target_path_1,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,luigi/contrib/beam_dataflow.py:get_target_path,luigi/contrib/beam_dataflow.py,get_target_path,7,3,2,1,1,5,10,2,0,0,3,0.0,0.00040787278198212135,1
luigi_2_baa54c9f4f80_test/scheduler_api_test.py_test_get_work_group_on_non_batch_params_0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,test/scheduler_api_test.py:test_get_work_group_on_non_batch_params,test/scheduler_api_test.py,test_get_work_group_on_non_batch_params,13,3,1,1,0,10,11,0,1,0,2,0.0,0.00014410813320603092,0
luigi_2_baa54c9f4f80_luigi/worker.py__check_complete_value_0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,luigi/worker.py:_check_complete_value,luigi/worker.py,_check_complete_value,5,3,2,2,0,3,33,1,0,0,2,0.0,0.0001628247096552967,0
luigi_2_baa54c9f4f80_luigi/task_register.py___new___0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,luigi/task_register.py:__new__,luigi/task_register.py,__new__,13,1,0,4,1,4,3,0,1,0,2,0.0,0.00015154009989928617,0
luigi_2_baa54c9f4f80_test/snakebite_test.py_test_rename_trailing_slash_0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,test/snakebite_test.py:test_rename_trailing_slash,test/snakebite_test.py,test_rename_trailing_slash,7,1,0,1,0,11,11,0,0,0,1,0.0,0.00015567116649207964,0
luigi_2_baa54c9f4f80_luigi/worker.py__forward_attributes_0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,luigi/worker.py:_forward_attributes,luigi/worker.py,_forward_attributes,10,4,2,1,0,5,33,1,0,0,2,0.0,0.00015882075280381996,0
luigi_2_baa54c9f4f80_test/scheduler_api_test.py_test_collector_metrics_on_task_done_0,luigi,2,baa54c9f4f809692d62d4c3e4497161717c76550,test/scheduler_api_test.py:test_collector_metrics_on_task_done,test/scheduler_api_test.py,test_collector_metrics_on_task_done,8,1,0,2,0,5,11,0,1,0,2,0.0,0.00014410813320603092,0
luigi_20_b958140c2ec8_luigi/task.py_to_str_params_1,luigi,20,b958140c2ec838e590a5be02dbac7414d5d0bf17,luigi/task.py:to_str_params,luigi/task.py,to_str_params,11,3,2,1,1,4,8,0,1,0,2,0.0,0.0002809078133445061,1
luigi_20_b958140c2ec8_test/decorator_test.py_test_forgot_subtasks_0,luigi,20,b958140c2ec838e590a5be02dbac7414d5d0bf17,test/decorator_test.py:test_forgot_subtasks,test/decorator_test.py,test_forgot_subtasks,7,1,0,1,0,1,11,0,0,0,1,0.0,0.00027467823172303615,0
luigi_20_b958140c2ec8_luigi/contrib/hdfs/abstract_client.py_touchz_0,luigi,20,b958140c2ec838e590a5be02dbac7414d5d0bf17,luigi/contrib/hdfs/abstract_client.py:touchz,luigi/contrib/hdfs/abstract_client.py,touchz,2,1,0,2,0,0,4,0,0,0,1,0.0,0.0002869049948686052,0
luigi_20_b958140c2ec8_luigi/format.py___iter___0,luigi,20,b958140c2ec838e590a5be02dbac7414d5d0bf17,luigi/format.py:__iter__,luigi/format.py,__iter__,4,2,1,1,0,1,9,0,2,0,3,0.0,0.0002818492170681524,0
luigi_21_b7768da96357_luigi/interface.py_run_1,luigi,21,b7768da963570bd2223d97c1035f811c2eaf30b4,luigi/interface.py:run,luigi/interface.py,run,23,4,1,5,1,6,14,1,5,0,7,0.0,0.0005473137260495717,1
luigi_21_b7768da96357_test/worker_parallel_scheduling_test.py_test_multiprocess_scheduling_with_overlapping_dependencies_0,luigi,21,b7768da963570bd2223d97c1035f811c2eaf30b4,test/worker_parallel_scheduling_test.py:test_multiprocess_scheduling_with_overlapping_dependencies,test/worker_parallel_scheduling_test.py,test_multiprocess_scheduling_with_overlapping_dependencies,22,1,0,1,0,11,6,0,1,0,2,0.0,0.0002869672695512461,0
luigi_21_b7768da96357_test/contrib/spark_test.py_job_class_0,luigi,21,b7768da963570bd2223d97c1035f811c2eaf30b4,test/contrib/spark_test.py:job_class,test/contrib/spark_test.py,job_class,2,1,0,1,1,0,10,1,0,0,2,0.0,0.00034180191019611534,0
luigi_21_b7768da96357_luigi/six.py_byte2int_0,luigi,21,b7768da963570bd2223d97c1035f811c2eaf30b4,luigi/six.py:byte2int,luigi/six.py,byte2int,2,1,0,1,1,1,8,0,0,0,1,0.0,0.0002780441046901493,0
luigi_22_9c4c47ae4495_luigi/scheduler.py___init___1,luigi,22,9c4c47ae449593c55fb67ce51115d0be1fecb163,luigi/scheduler.py:__init__,luigi/scheduler.py,__init__,22,3,2,5,0,7,17,0,1,0,2,0.0,0.00028044701658072255,1
luigi_22_9c4c47ae4495_test/parameter_test.py_test_forgot_param_0,luigi,22,9c4c47ae449593c55fb67ce51115d0be1fecb163,test/parameter_test.py:test_forgot_param,test/parameter_test.py,test_forgot_param,2,1,0,1,0,1,13,0,0,0,1,0.0,0.00027647901650320234,0
luigi_22_9c4c47ae4495_luigi/postgres.py_map_column_0,luigi,22,9c4c47ae449593c55fb67ce51115d0be1fecb163,luigi/postgres.py:map_column,luigi/postgres.py,map_column,14,4,3,2,4,7,10,1,0,0,2,0.0,0.00033245238400985094,0
luigi_22_9c4c47ae4495_test/central_planner_test.py_test_disconnect_running_0,luigi,22,9c4c47ae449593c55fb67ce51115d0be1fecb163,test/central_planner_test.py:test_disconnect_running,test/central_planner_test.py,test_disconnect_running,15,3,2,1,0,11,5,0,1,0,2,0.0,0.00027745761233124435,0
luigi_23_c707253572de_luigi/scheduler.py_get_work_1,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/scheduler.py:get_work,luigi/scheduler.py,get_work,95,17,6,4,1,33,17,0,13,0,14,0.0,0.0002796301154250334,1
luigi_23_c707253572de_luigi/scheduler.py___init___1,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/scheduler.py:__init__,luigi/scheduler.py,__init__,22,3,2,5,0,7,17,0,1,0,2,0.0,0.0002796301154250334,1
luigi_23_c707253572de_luigi/interface.py_create_local_scheduler_1,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/interface.py:create_local_scheduler,luigi/interface.py,create_local_scheduler,2,1,0,1,1,1,15,1,0,0,2,0.0,0.0003980472067829082,1
luigi_23_c707253572de_test/instance_wrap_test.py_output_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,test/instance_wrap_test.py:output,test/instance_wrap_test.py,output,2,1,0,1,1,2,6,1,0,0,2,0.0,0.0006836501484275752,0
luigi_23_c707253572de_luigi/contrib/hadoop.py_run_mapper_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/contrib/hadoop.py:run_mapper,luigi/contrib/hadoop.py,run_mapper,11,2,1,3,0,5,33,1,5,0,7,0.0,0.00030146427941889095,0
luigi_23_c707253572de_luigi/parameter.py_has_value_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/parameter.py:has_value,luigi/parameter.py,has_value,13,1,0,1,1,1,10,0,1,0,2,0.0,0.000282247156154188,0
luigi_23_c707253572de_luigi/format.py___exit___0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/format.py:__exit__,luigi/format.py,__exit__,5,2,1,4,0,2,9,0,5,0,6,0.0,0.00028409654497746085,0
luigi_23_c707253572de_luigi/contrib/spark.py_py_files_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/contrib/spark.py:py_files,luigi/contrib/spark.py,py_files,2,1,0,1,1,3,21,0,1,0,2,0.0,0.0002778882079870612,0
luigi_23_c707253572de_luigi/tools/range.py_infer_bulk_complete_from_fs_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/tools/range.py:infer_bulk_complete_from_fs,luigi/tools/range.py,infer_bulk_complete_from_fs,25,4,2,3,1,10,11,1,2,0,4,0.0,0.00042588628598402996,0
luigi_23_c707253572de_luigi/process.py_write_pid_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/process.py:write_pid,luigi/process.py,write_pid,8,3,1,1,0,8,8,1,0,0,2,0.0,0.00041351842688797596,0
luigi_23_c707253572de_luigi/contrib/spark.py_run_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/contrib/spark.py:run,luigi/contrib/spark.py,run,20,4,2,1,0,29,21,0,9,0,10,0.0,0.0002778882079870612,0
luigi_23_c707253572de_luigi/scheduler.py_re_enable_0,luigi,23,c707253572deb795a900c3e07d21eee591a55fca,luigi/scheduler.py:re_enable,luigi/scheduler.py,re_enable,6,2,1,3,0,3,17,3,2,0,6,0.0,0.0005577010906190483,0
luigi_24_572fce617a3b_luigi/contrib/spark.py__dict_arg_1,luigi,24,572fce617a3b8133983cdee2b2cc336a65af5abe,luigi/contrib/spark.py:_dict_arg,luigi/contrib/spark.py,_dict_arg,6,3,2,3,1,3,21,1,0,0,2,0.0,0.0003376363551254502,1
luigi_24_572fce617a3b_test/parameter_test.py_testNoSection_0,luigi,24,572fce617a3b8133983cdee2b2cc336a65af5abe,test/parameter_test.py:testNoSection,test/parameter_test.py,testNoSection,2,1,0,1,0,3,13,0,0,0,1,0.0,0.00028083657271167747,0
luigi_24_572fce617a3b_luigi/tools/range.py_datetime_to_parameter_0,luigi,24,572fce617a3b8133983cdee2b2cc336a65af5abe,luigi/tools/range.py:datetime_to_parameter,luigi/tools/range.py,datetime_to_parameter,2,1,0,2,0,0,11,3,0,0,4,0.0,0.0009925522418860542,0
luigi_24_572fce617a3b_test/worker_parallel_scheduling_test.py_test_multiprocess_scheduling_with_overlapping_dependencies_0,luigi,24,572fce617a3b8133983cdee2b2cc336a65af5abe,test/worker_parallel_scheduling_test.py:test_multiprocess_scheduling_with_overlapping_dependencies,test/worker_parallel_scheduling_test.py,test_multiprocess_scheduling_with_overlapping_dependencies,22,1,0,1,0,11,6,0,1,0,2,0.0,0.00029185074910848896,0
luigi_25_d7ec31609c88_luigi/contrib/redshift.py_run_1,luigi,25,d7ec31609c88503391d12d65b6037f397feff816,luigi/contrib/redshift.py:run,luigi/contrib/redshift.py,run,38,5,2,1,0,18,10,0,7,0,8,0.0,0.0002986387898460221,1
luigi_25_d7ec31609c88_test/parameter_test.py_test_x_arg_override_stupid_0,luigi,25,d7ec31609c88503391d12d65b6037f397feff816,test/parameter_test.py:test_x_arg_override_stupid,test/parameter_test.py,test_x_arg_override_stupid,3,1,0,1,0,2,13,0,2,0,3,0.0,0.0002917700421814378,0
luigi_25_d7ec31609c88_luigi/contrib/ftp.py_remove_0,luigi,25,d7ec31609c88503391d12d65b6037f397feff816,luigi/contrib/ftp.py:remove,luigi/contrib/ftp.py,remove,23,4,2,3,0,5,11,0,2,0,3,0.0,0.00030815500101895294,0
luigi_25_d7ec31609c88_test/parameter_test.py_testInt_0,luigi,25,d7ec31609c88503391d12d65b6037f397feff816,test/parameter_test.py:testInt,test/parameter_test.py,testInt,3,1,0,1,0,3,13,0,0,0,1,0.0,0.0002917700421814378,0
luigi_26_ed351ca3c3ba_luigi/contrib/hadoop_jar.py_run_job_1,luigi,26,ed351ca3c3baf3657de584db08dfe0414fa000a3,luigi/contrib/hadoop_jar.py:run_job,luigi/contrib/hadoop_jar.py,run_job,40,8,2,2,0,27,5,0,4,0,5,0.0,0.00033263546043515714,1
luigi_26_ed351ca3c3ba_test/parameter_test.py_output_0,luigi,26,ed351ca3c3baf3657de584db08dfe0414fa000a3,test/parameter_test.py:output,test/parameter_test.py,output,2,1,0,1,1,1,13,1,0,0,2,0.0,0.005642202369188652,0
luigi_26_ed351ca3c3ba_luigi/contrib/spark.py_files_0,luigi,26,ed351ca3c3baf3657de584db08dfe0414fa000a3,luigi/contrib/spark.py:files,luigi/contrib/spark.py,files,2,1,0,1,1,3,21,0,1,0,2,0.0,0.0002959557528152644,0
luigi_26_ed351ca3c3ba_luigi/tools/range.py_moving_stop_0,luigi,26,ed351ca3c3baf3657de584db08dfe0414fa000a3,luigi/tools/range.py:moving_stop,luigi/tools/range.py,moving_stop,2,1,0,2,1,1,11,1,0,0,2,0.0,0.00033772179300656994,0
luigi_27_69dfec33dc7c_luigi/parameter.py_parse_from_input_1,luigi,27,69dfec33dc7c34d551ddc71742fa9c847295b01f,luigi/parameter.py:parse_from_input,luigi/parameter.py,parse_from_input,23,6,4,3,5,5,10,2,1,0,4,0.0,0.0004943502207582719,1
luigi_27_69dfec33dc7c_luigi/parameter.py_set_global_from_args_1,luigi,27,69dfec33dc7c34d551ddc71742fa9c847295b01f,luigi/parameter.py:set_global_from_args,luigi/parameter.py,set_global_from_args,9,3,2,5,0,5,10,0,4,0,5,0.0,0.0003003489043747529,1
luigi_27_69dfec33dc7c_luigi/parameter.py_add_to_cmdline_parser_1,luigi,27,69dfec33dc7c34d551ddc71742fa9c847295b01f,luigi/parameter.py:add_to_cmdline_parser,luigi/parameter.py,add_to_cmdline_parser,29,8,2,7,1,8,10,0,1,0,2,0.0,0.0003003489043747529,1
